#,dataset_id,tcgdex_id,card_name,set_name,card_number,set_total,rarity,search_query,image_url,source_page,notes
1146,en-sm3.5-11,sm3.5-11,Torkoal,Shining Legends,11,73,Common,Torkoal Shining Legends 11/73 pokemon card,,,
1147,en-sm3.5-12,sm3.5-12,Larvesta,Shining Legends,12,73,Common,Larvesta Shining Legends 12/73 pokemon card,,,
1148,en-sm3.5-13,sm3.5-13,Volcarona,Shining Legends,13,73,Uncommon,Volcarona Shining Legends 13/73 pokemon card,,,
1149,en-sm3.5-14,sm3.5-14,Reshiram,Shining Legends,14,73,Rare,Reshiram Shining Legends 14/73 pokemon card,,,
1150,en-sm3.5-15,sm3.5-15,Litten,Shining Legends,15,73,Common,Litten Shining Legends 15/73 pokemon card,,,
1151,en-sm3.5-16,sm3.5-16,Torracat,Shining Legends,16,73,Common,Torracat Shining Legends 16/73 pokemon card,,,
1152,en-sm3.5-17,sm3.5-17,Incineroar,Shining Legends,17,73,Uncommon,Incineroar Shining Legends 17/73 pokemon card,,,
1153,en-sm3.5-18,sm3.5-18,Totodile,Shining Legends,18,73,Common,Totodile Shining Legends 18/73 pokemon card,,,
1154,en-sm3.5-19,sm3.5-19,Croconaw,Shining Legends,19,73,Common,Croconaw Shining Legends 19/73 pokemon card,,,
1155,en-sm3.5-2,sm3.5-2,Ivysaur,Shining Legends,2,73,Common,Ivysaur Shining Legends 2/73 pokemon card,,,
1156,en-sm3.5-20,sm3.5-20,Feraligatr,Shining Legends,20,73,Uncommon,Feraligatr Shining Legends 20/73 pokemon card,,,
1157,en-sm3.5-21,sm3.5-21,Qwilfish,Shining Legends,21,73,Common,Qwilfish Shining Legends 21/73 pokemon card,,,
1158,en-sm3.5-22,sm3.5-22,Buizel,Shining Legends,22,73,Common,Buizel Shining Legends 22/73 pokemon card,,,
1159,en-sm3.5-23,sm3.5-23,Floatzel,Shining Legends,23,73,Uncommon,Floatzel Shining Legends 23/73 pokemon card,,,
1160,en-sm3.5-24,sm3.5-24,Palkia,Shining Legends,24,73,Rare,Palkia Shining Legends 24/73 pokemon card,,,
1161,en-sm3.5-25,sm3.5-25,Manaphy,Shining Legends,25,73,Rare,Manaphy Shining Legends 25/73 pokemon card,,,
1162,en-sm3.5-26,sm3.5-26,Keldeo,Shining Legends,26,73,Rare,Keldeo Shining Legends 26/73 pokemon card,,,
1163,en-sm3.5-27,sm3.5-27,Shining Volcanion,Shining Legends,27,73,Ultra Rare,Shining Volcanion Shining Legends 27/73 pokemon card,,,
1164,en-sm3.5-28,sm3.5-28,Pikachu,Shining Legends,28,73,Common,Pikachu Shining Legends 28/73 pokemon card,,,
1165,en-sm3.5-29,sm3.5-29,Raichu GX,Shining Legends,29,73,Ultra Rare,Raichu GX Shining Legends 29/73 pokemon card,,,
1166,en-sm3.5-3,sm3.5-3,Venusaur,Shining Legends,3,73,Uncommon,Venusaur Shining Legends 3/73 pokemon card,,,
1167,en-sm3.5-30,sm3.5-30,Voltorb,Shining Legends,30,73,Common,Voltorb Shining Legends 30/73 pokemon card,,,
1168,en-sm3.5-31,sm3.5-31,Electrode,Shining Legends,31,73,Uncommon,Electrode Shining Legends 31/73 pokemon card,,,
1169,en-sm3.5-32,sm3.5-32,Raikou,Shining Legends,32,73,Rare,Raikou Shining Legends 32/73 pokemon card,,,
1170,en-sm3.5-33,sm3.5-33,Plusle,Shining Legends,33,73,Common,Plusle Shining Legends 33/73 pokemon card,,,
1171,en-sm3.5-34,sm3.5-34,Minun,Shining Legends,34,73,Common,Minun Shining Legends 34/73 pokemon card,,,
1172,en-sm3.5-35,sm3.5-35,Zekrom,Shining Legends,35,73,Rare,Zekrom Shining Legends 35/73 pokemon card,,,
1173,en-sm3.5-36,sm3.5-36,Ekans,Shining Legends,36,73,Common,Ekans Shining Legends 36/73 pokemon card,,,
1174,en-sm3.5-37,sm3.5-37,Arbok,Shining Legends,37,73,Uncommon,Arbok Shining Legends 37/73 pokemon card,,,
1175,en-sm3.5-38,sm3.5-38,Jynx,Shining Legends,38,73,Common,Jynx Shining Legends 38/73 pokemon card,,,
1176,en-sm3.5-39,sm3.5-39,Mewtwo GX,Shining Legends,39,73,Ultra Rare,Mewtwo GX Shining Legends 39/73 pokemon card,,,
1177,en-sm3.5-4,sm3.5-4,Shroomish,Shining Legends,4,73,Common,Shroomish Shining Legends 4/73 pokemon card,,,
1178,en-sm3.5-40,sm3.5-40,Shining Mew,Shining Legends,40,73,Ultra Rare,Shining Mew Shining Legends 40/73 pokemon card,,,
1179,en-sm3.5-41,sm3.5-41,Latios,Shining Legends,41,73,Rare,Latios Shining Legends 41/73 pokemon card,,,
1180,en-sm3.5-42,sm3.5-42,Shining Jirachi,Shining Legends,42,73,Ultra Rare,Shining Jirachi Shining Legends 42/73 pokemon card,,,
1181,en-sm3.5-43,sm3.5-43,Golett,Shining Legends,43,73,Common,Golett Shining Legends 43/73 pokemon card,,,
1182,en-sm3.5-44,sm3.5-44,Golurk,Shining Legends,44,73,Uncommon,Golurk Shining Legends 44/73 pokemon card,,,
1183,en-sm3.5-45,sm3.5-45,Marshadow,Shining Legends,45,73,Rare,Marshadow Shining Legends 45/73 pokemon card,,,
1184,en-sm3.5-46,sm3.5-46,Stunfisk,Shining Legends,46,73,Common,Stunfisk Shining Legends 46/73 pokemon card,,,
1185,en-sm3.5-47,sm3.5-47,Spiritomb,Shining Legends,47,73,Uncommon,Spiritomb Shining Legends 47/73 pokemon card,,,
1186,en-sm3.5-48,sm3.5-48,Purrloin,Shining Legends,48,73,Common,Purrloin Shining Legends 48/73 pokemon card,,,
1187,en-sm3.5-49,sm3.5-49,Liepard,Shining Legends,49,73,Uncommon,Liepard Shining Legends 49/73 pokemon card,,,
1188,en-sm3.5-5,sm3.5-5,Breloom,Shining Legends,5,73,Common,Breloom Shining Legends 5/73 pokemon card,,,
1189,en-sm3.5-50,sm3.5-50,Scraggy,Shining Legends,50,73,Common,Scraggy Shining Legends 50/73 pokemon card,,,
1190,en-sm3.5-51,sm3.5-51,Scrafty,Shining Legends,51,73,Uncommon,Scrafty Shining Legends 51/73 pokemon card,,,
1191,en-sm3.5-52,sm3.5-52,Zorua,Shining Legends,52,73,Common,Zorua Shining Legends 52/73 pokemon card,,,
1192,en-sm3.5-53,sm3.5-53,Zoroark GX,Shining Legends,53,73,Ultra Rare,Zoroark GX Shining Legends 53/73 pokemon card,,,
1193,en-sm3.5-54,sm3.5-54,Yveltal,Shining Legends,54,73,Rare,Yveltal Shining Legends 54/73 pokemon card,,,
1194,en-sm3.5-55,sm3.5-55,Hoopa,Shining Legends,55,73,Rare,Hoopa Shining Legends 55/73 pokemon card,,,
1195,en-sm3.5-56,sm3.5-56,Shining Rayquaza,Shining Legends,56,73,Ultra Rare,Shining Rayquaza Shining Legends 56/73 pokemon card,,,
1196,en-sm3.5-57,sm3.5-57,Shining Arceus,Shining Legends,57,73,Ultra Rare,Shining Arceus Shining Legends 57/73 pokemon card,,,
1197,en-sm3.5-58,sm3.5-58,Damage Mover,Shining Legends,58,73,Uncommon,Damage Mover Shining Legends 58/73 pokemon card,,,
1198,en-sm3.5-59,sm3.5-59,Energy Retrieval,Shining Legends,59,73,Uncommon,Energy Retrieval Shining Legends 59/73 pokemon card,,,
1199,en-sm3.5-6,sm3.5-6,Carnivine,Shining Legends,6,73,Uncommon,Carnivine Shining Legends 6/73 pokemon card,,,
1200,en-sm3.5-60,sm3.5-60,Great Ball,Shining Legends,60,73,Uncommon,Great Ball Shining Legends 60/73 pokemon card,,,
1201,en-sm3.5-61,sm3.5-61,Hau,Shining Legends,61,73,Uncommon,Hau Shining Legends 61/73 pokemon card,,,
1202,en-sm3.5-62,sm3.5-62,Lillie,Shining Legends,62,73,Uncommon,Lillie Shining Legends 62/73 pokemon card,,,
1203,en-sm3.5-63,sm3.5-63,Pokémon Breeder,Shining Legends,63,73,Uncommon,Pokémon Breeder Shining Legends 63/73 pokemon card,,,
1204,en-sm3.5-64,sm3.5-64,Pokémon Catcher,Shining Legends,64,73,Uncommon,Pokémon Catcher Shining Legends 64/73 pokemon card,,,
1205,en-sm3.5-65,sm3.5-65,Sophocles,Shining Legends,65,73,Uncommon,Sophocles Shining Legends 65/73 pokemon card,,,
1206,en-sm3.5-66,sm3.5-66,Super Scoop Up,Shining Legends,66,73,Uncommon,Super Scoop Up Shining Legends 66/73 pokemon card,,,
1207,en-sm3.5-67,sm3.5-67,Switch,Shining Legends,67,73,Uncommon,Switch Shining Legends 67/73 pokemon card,,,
1208,en-sm3.5-68,sm3.5-68,Ultra Ball,Shining Legends,68,73,Uncommon,Ultra Ball Shining Legends 68/73 pokemon card,,,
1209,en-sm3.5-69,sm3.5-69,Double Colorless Energy,Shining Legends,69,73,Uncommon,Double Colorless Energy Shining Legends 69/73 pokemon card,,,
1210,en-sm3.5-7,sm3.5-7,Shaymin,Shining Legends,7,73,Rare,Shaymin Shining Legends 7/73 pokemon card,,,
1211,en-sm3.5-70,sm3.5-70,Warp Energy,Shining Legends,70,73,Uncommon,Warp Energy Shining Legends 70/73 pokemon card,,,
1212,en-sm3.5-71,sm3.5-71,Entei GX,Shining Legends,71,73,Ultra Rare,Entei GX Shining Legends 71/73 pokemon card,,,
1213,en-sm3.5-72,sm3.5-72,Mewtwo GX,Shining Legends,72,73,Ultra Rare,Mewtwo GX Shining Legends 72/73 pokemon card,,,
1214,en-sm3.5-73,sm3.5-73,Pokémon Breeder,Shining Legends,73,73,Ultra Rare,Pokémon Breeder Shining Legends 73/73 pokemon card,,,
1215,en-sm3.5-74,sm3.5-74,Entei GX,Shining Legends,74,73,Secret Rare,Entei GX Shining Legends 74/73 pokemon card,,,
1216,en-sm3.5-75,sm3.5-75,Raichu GX,Shining Legends,75,73,Secret Rare,Raichu GX Shining Legends 75/73 pokemon card,,,
1217,en-sm3.5-76,sm3.5-76,Mewtwo GX,Shining Legends,76,73,Secret Rare,Mewtwo GX Shining Legends 76/73 pokemon card,,,
1218,en-sm3.5-77,sm3.5-77,Zoroark GX,Shining Legends,77,73,Secret Rare,Zoroark GX Shining Legends 77/73 pokemon card,,,
1219,en-sm3.5-78,sm3.5-78,Mewtwo GX,Shining Legends,78,73,Secret Rare,Mewtwo GX Shining Legends 78/73 pokemon card,,,
1220,en-sm3.5-8,sm3.5-8,Virizion,Shining Legends,8,73,Rare,Virizion Shining Legends 8/73 pokemon card,,,
1221,en-sm3.5-9,sm3.5-9,Shining Genesect,Shining Legends,9,73,Ultra Rare,Shining Genesect Shining Legends 9/73 pokemon card,,,
1222,en-swsh12tg-TG01,swsh12tg-TG01,Braixen,Silver Tempest Trainer Gallery,TG01,30,Holo Rare,Braixen Silver Tempest Trainer Gallery TG01/30 pokemon card,,,
1223,en-swsh12tg-TG02,swsh12tg-TG02,Milotic,Silver Tempest Trainer Gallery,TG02,30,Holo Rare,Milotic Silver Tempest Trainer Gallery TG02/30 pokemon card,,,
1224,en-swsh12tg-TG03,swsh12tg-TG03,Flaaffy,Silver Tempest Trainer Gallery,TG03,30,Holo Rare,Flaaffy Silver Tempest Trainer Gallery TG03/30 pokemon card,,,
1225,en-swsh12tg-TG04,swsh12tg-TG04,Jynx,Silver Tempest Trainer Gallery,TG04,30,Holo Rare,Jynx Silver Tempest Trainer Gallery TG04/30 pokemon card,,,
1226,en-swsh12tg-TG05,swsh12tg-TG05,Gardevoir,Silver Tempest Trainer Gallery,TG05,30,Holo Rare,Gardevoir Silver Tempest Trainer Gallery TG05/30 pokemon card,,,
1227,en-swsh12tg-TG06,swsh12tg-TG06,Malamar,Silver Tempest Trainer Gallery,TG06,30,Holo Rare,Malamar Silver Tempest Trainer Gallery TG06/30 pokemon card,,,
1228,en-swsh12tg-TG07,swsh12tg-TG07,Rockruff,Silver Tempest Trainer Gallery,TG07,30,Holo Rare,Rockruff Silver Tempest Trainer Gallery TG07/30 pokemon card,,,
1229,en-swsh12tg-TG08,swsh12tg-TG08,Passimian,Silver Tempest Trainer Gallery,TG08,30,Holo Rare,Passimian Silver Tempest Trainer Gallery TG08/30 pokemon card,,,
1230,en-swsh12tg-TG09,swsh12tg-TG09,Druddigon,Silver Tempest Trainer Gallery,TG09,30,Holo Rare,Druddigon Silver Tempest Trainer Gallery TG09/30 pokemon card,,,
1231,en-swsh12tg-TG10,swsh12tg-TG10,Smeargle,Silver Tempest Trainer Gallery,TG10,30,Holo Rare,Smeargle Silver Tempest Trainer Gallery TG10/30 pokemon card,,,
1232,en-swsh12tg-TG11,swsh12tg-TG11,Altaria,Silver Tempest Trainer Gallery,TG11,30,Holo Rare,Altaria Silver Tempest Trainer Gallery TG11/30 pokemon card,,,
1233,en-swsh12tg-TG12,swsh12tg-TG12,Kricketune V,Silver Tempest Trainer Gallery,TG12,30,Holo Rare V,Kricketune V Silver Tempest Trainer Gallery TG12/30 pokemon card,,,
1234,en-swsh12tg-TG13,swsh12tg-TG13,Serperior V,Silver Tempest Trainer Gallery,TG13,30,Holo Rare V,Serperior V Silver Tempest Trainer Gallery TG13/30 pokemon card,,,
1235,en-swsh12tg-TG14,swsh12tg-TG14,Blaziken V,Silver Tempest Trainer Gallery,TG14,30,Holo Rare V,Blaziken V Silver Tempest Trainer Gallery TG14/30 pokemon card,,,
1236,en-swsh12tg-TG15,swsh12tg-TG15,Blaziken VMAX,Silver Tempest Trainer Gallery,TG15,30,Holo Rare VMAX,Blaziken VMAX Silver Tempest Trainer Gallery TG15/30 pokemon card,,,
1237,en-swsh12tg-TG16,swsh12tg-TG16,Zeraora V,Silver Tempest Trainer Gallery,TG16,30,Holo Rare V,Zeraora V Silver Tempest Trainer Gallery TG16/30 pokemon card,,,
1238,en-swsh12tg-TG17,swsh12tg-TG17,Mawile V,Silver Tempest Trainer Gallery,TG17,30,Holo Rare V,Mawile V Silver Tempest Trainer Gallery TG17/30 pokemon card,,,
1239,en-swsh12tg-TG18,swsh12tg-TG18,Corviknight V,Silver Tempest Trainer Gallery,TG18,30,Holo Rare V,Corviknight V Silver Tempest Trainer Gallery TG18/30 pokemon card,,,
1240,en-swsh12tg-TG19,swsh12tg-TG19,Corviknight VMAX,Silver Tempest Trainer Gallery,TG19,30,Holo Rare VMAX,Corviknight VMAX Silver Tempest Trainer Gallery TG19/30 pokemon card,,,
1241,en-swsh12tg-TG20,swsh12tg-TG20,Rayquaza VMAX,Silver Tempest Trainer Gallery,TG20,30,Holo Rare VMAX,Rayquaza VMAX Silver Tempest Trainer Gallery TG20/30 pokemon card,,,
1242,en-swsh12tg-TG21,swsh12tg-TG21,Duraludon VMAX,Silver Tempest Trainer Gallery,TG21,30,Holo Rare VMAX,Duraludon VMAX Silver Tempest Trainer Gallery TG21/30 pokemon card,,,
1243,en-swsh12tg-TG22,swsh12tg-TG22,Blissey V,Silver Tempest Trainer Gallery,TG22,30,Holo Rare V,Blissey V Silver Tempest Trainer Gallery TG22/30 pokemon card,,,
1244,en-swsh12tg-TG23,swsh12tg-TG23,Friends in Galar,Silver Tempest Trainer Gallery,TG23,30,Full Art Trainer,Friends in Galar Silver Tempest Trainer Gallery TG23/30 pokemon card,,,
1245,en-swsh12tg-TG24,swsh12tg-TG24,Gordie,Silver Tempest Trainer Gallery,TG24,30,Full Art Trainer,Gordie Silver Tempest Trainer Gallery TG24/30 pokemon card,,,
1246,en-swsh12tg-TG25,swsh12tg-TG25,Judge,Silver Tempest Trainer Gallery,TG25,30,Full Art Trainer,Judge Silver Tempest Trainer Gallery TG25/30 pokemon card,,,
1247,en-swsh12tg-TG26,swsh12tg-TG26,Professor Burnet,Silver Tempest Trainer Gallery,TG26,30,Full Art Trainer,Professor Burnet Silver Tempest Trainer Gallery TG26/30 pokemon card,,,
1248,en-swsh12tg-TG27,swsh12tg-TG27,Raihan,Silver Tempest Trainer Gallery,TG27,30,Full Art Trainer,Raihan Silver Tempest Trainer Gallery TG27/30 pokemon card,,,
1249,en-swsh12tg-TG28,swsh12tg-TG28,Sordward & Shielbert,Silver Tempest Trainer Gallery,TG28,30,Full Art Trainer,Sordward & Shielbert Silver Tempest Trainer Gallery TG28/30 pokemon card,,,
1250,en-swsh12tg-TG29,swsh12tg-TG29,Rayquaza VMAX,Silver Tempest Trainer Gallery,TG29,30,Secret Rare,Rayquaza VMAX Silver Tempest Trainer Gallery TG29/30 pokemon card,,,
