#,dataset_id,tcgdex_id,card_name,set_name,card_number,set_total,rarity,search_query,image_url,source_page,notes
361,en-sm7.5-71,sm7.5-71,Reshiram GX,Dragon Majesty,71,70,Secret Rare,Reshiram GX Dragon Majesty 71/70 pokemon card,,,
362,en-sm7.5-72,sm7.5-72,Altaria GX,Dragon Majesty,72,70,Secret Rare,Altaria GX Dragon Majesty 72/70 pokemon card,,,
363,en-sm7.5-73,sm7.5-73,Salamence GX,Dragon Majesty,73,70,Secret Rare,Salamence GX Dragon Majesty 73/70 pokemon card,,,
364,en-sm7.5-74,sm7.5-74,White Kyurem GX,Dragon Majesty,74,70,Secret Rare,White Kyurem GX Dragon Majesty 74/70 pokemon card,,,
365,en-sm7.5-75,sm7.5-75,Dragon Talon,Dragon Majesty,75,70,Secret Rare,Dragon Talon Dragon Majesty 75/70 pokemon card,,,
366,en-sm7.5-76,sm7.5-76,Fiery Flint,Dragon Majesty,76,70,Secret Rare,Fiery Flint Dragon Majesty 76/70 pokemon card,,,
367,en-sm7.5-77,sm7.5-77,Switch Raft,Dragon Majesty,77,70,Secret Rare,Switch Raft Dragon Majesty 77/70 pokemon card,,,
368,en-sm7.5-78,sm7.5-78,Ultra Necrozma GX,Dragon Majesty,78,70,Secret Rare,Ultra Necrozma GX Dragon Majesty 78/70 pokemon card,,,
369,en-sm7.5-8,sm7.5-8,Darumaka,Dragon Majesty,8,70,Common,Darumaka Dragon Majesty 8/70 pokemon card,,,
370,en-sm7.5-9,sm7.5-9,Darmanitan,Dragon Majesty,9,70,Uncommon,Darmanitan Dragon Majesty 9/70 pokemon card,,,
371,en-tk-ex-latia-1,tk-ex-latia-1,Bagon,EX trainer Kit (Latias),1,10,None,Bagon EX trainer Kit (Latias) 1/10 pokemon card,,,
372,en-tk-ex-latia-10,tk-ex-latia-10,Fire Energy,EX trainer Kit (Latias),10,10,None,Fire Energy EX trainer Kit (Latias) 10/10 pokemon card,,,
373,en-tk-ex-latia-2,tk-ex-latia-2,Combusken,EX trainer Kit (Latias),2,10,None,Combusken EX trainer Kit (Latias) 2/10 pokemon card,,,
374,en-tk-ex-latia-3,tk-ex-latia-3,Delcatty,EX trainer Kit (Latias),3,10,None,Delcatty EX trainer Kit (Latias) 3/10 pokemon card,,,
375,en-tk-ex-latia-4,tk-ex-latia-4,Latias,EX trainer Kit (Latias),4,10,None,Latias EX trainer Kit (Latias) 4/10 pokemon card,,,
376,en-tk-ex-latia-5,tk-ex-latia-5,Numel,EX trainer Kit (Latias),5,10,None,Numel EX trainer Kit (Latias) 5/10 pokemon card,,,
377,en-tk-ex-latia-6,tk-ex-latia-6,Skitty,EX trainer Kit (Latias),6,10,None,Skitty EX trainer Kit (Latias) 6/10 pokemon card,,,
378,en-tk-ex-latia-7,tk-ex-latia-7,Torchic,EX trainer Kit (Latias),7,10,None,Torchic EX trainer Kit (Latias) 7/10 pokemon card,,,
379,en-tk-ex-latia-8,tk-ex-latia-8,Potion,EX trainer Kit (Latias),8,10,None,Potion EX trainer Kit (Latias) 8/10 pokemon card,,,
380,en-tk-ex-latia-9,tk-ex-latia-9,Energy Search,EX trainer Kit (Latias),9,10,None,Energy Search EX trainer Kit (Latias) 9/10 pokemon card,,,
381,en-tk-ex-latio-1,tk-ex-latio-1,Electrike,EX trainer Kit (Latios),1,10,None,Electrike EX trainer Kit (Latios) 1/10 pokemon card,,,
382,en-tk-ex-latio-10,tk-ex-latio-10,Lightning Energy,EX trainer Kit (Latios),10,10,None,Lightning Energy EX trainer Kit (Latios) 10/10 pokemon card,,,
383,en-tk-ex-latio-2,tk-ex-latio-2,Latios,EX trainer Kit (Latios),2,10,None,Latios EX trainer Kit (Latios) 2/10 pokemon card,,,
384,en-tk-ex-latio-3,tk-ex-latio-3,Linoone,EX trainer Kit (Latios),3,10,None,Linoone EX trainer Kit (Latios) 3/10 pokemon card,,,
385,en-tk-ex-latio-4,tk-ex-latio-4,Magnemite,EX trainer Kit (Latios),4,10,None,Magnemite EX trainer Kit (Latios) 4/10 pokemon card,,,
386,en-tk-ex-latio-5,tk-ex-latio-5,Magneton,EX trainer Kit (Latios),5,10,None,Magneton EX trainer Kit (Latios) 5/10 pokemon card,,,
387,en-tk-ex-latio-6,tk-ex-latio-6,Pikachu,EX trainer Kit (Latios),6,10,None,Pikachu EX trainer Kit (Latios) 6/10 pokemon card,,,
388,en-tk-ex-latio-7,tk-ex-latio-7,Zigzagoon,EX trainer Kit (Latios),7,10,None,Zigzagoon EX trainer Kit (Latios) 7/10 pokemon card,,,
389,en-tk-ex-latio-8,tk-ex-latio-8,Potion,EX trainer Kit (Latios),8,10,None,Potion EX trainer Kit (Latios) 8/10 pokemon card,,,
390,en-tk-ex-latio-9,tk-ex-latio-9,Energy Search,EX trainer Kit (Latios),9,10,None,Energy Search EX trainer Kit (Latios) 9/10 pokemon card,,,
391,en-tk-ex-m-1,tk-ex-m-1,Arcanine,EX trainer Kit 2 (Minun),1,12,None,Arcanine EX trainer Kit 2 (Minun) 1/12 pokemon card,,,
392,en-tk-ex-m-10,tk-ex-m-10,Potion,EX trainer Kit 2 (Minun),10,12,None,Potion EX trainer Kit 2 (Minun) 10/12 pokemon card,,,
393,en-tk-ex-m-11,tk-ex-m-11,Fire Energy,EX trainer Kit 2 (Minun),11,12,None,Fire Energy EX trainer Kit 2 (Minun) 11/12 pokemon card,,,
394,en-tk-ex-m-12,tk-ex-m-12,Lightning Energy,EX trainer Kit 2 (Minun),12,12,None,Lightning Energy EX trainer Kit 2 (Minun) 12/12 pokemon card,,,
395,en-tk-ex-m-2,tk-ex-m-2,Charmander,EX trainer Kit 2 (Minun),2,12,None,Charmander EX trainer Kit 2 (Minun) 2/12 pokemon card,,,
396,en-tk-ex-m-3,tk-ex-m-3,Charmeleon,EX trainer Kit 2 (Minun),3,12,None,Charmeleon EX trainer Kit 2 (Minun) 3/12 pokemon card,,,
397,en-tk-ex-m-4,tk-ex-m-4,Growlithe,EX trainer Kit 2 (Minun),4,12,None,Growlithe EX trainer Kit 2 (Minun) 4/12 pokemon card,,,
398,en-tk-ex-m-5,tk-ex-m-5,Mareep,EX trainer Kit 2 (Minun),5,12,None,Mareep EX trainer Kit 2 (Minun) 5/12 pokemon card,,,
399,en-tk-ex-m-6,tk-ex-m-6,Minun,EX trainer Kit 2 (Minun),6,12,None,Minun EX trainer Kit 2 (Minun) 6/12 pokemon card,,,
400,en-tk-ex-m-7,tk-ex-m-7,Vulpix,EX trainer Kit 2 (Minun),7,12,None,Vulpix EX trainer Kit 2 (Minun) 7/12 pokemon card,,,
401,en-tk-ex-m-8,tk-ex-m-8,Celio's Network,EX trainer Kit 2 (Minun),8,12,None,Celio's Network EX trainer Kit 2 (Minun) 8/12 pokemon card,,,
402,en-tk-ex-m-9,tk-ex-m-9,Energy Search,EX trainer Kit 2 (Minun),9,12,None,Energy Search EX trainer Kit 2 (Minun) 9/12 pokemon card,,,
403,en-tk-ex-p-1,tk-ex-p-1,Beldum,EX trainer Kit 2 (Plusle),1,12,None,Beldum EX trainer Kit 2 (Plusle) 1/12 pokemon card,,,
404,en-tk-ex-p-10,tk-ex-p-10,Professor Cozmo's Discovery,EX trainer Kit 2 (Plusle),10,12,None,Professor Cozmo's Discovery EX trainer Kit 2 (Plusle) 10/12 pokemon card,,,
405,en-tk-ex-p-11,tk-ex-p-11,Lightning Energy,EX trainer Kit 2 (Plusle),11,12,None,Lightning Energy EX trainer Kit 2 (Plusle) 11/12 pokemon card,,,
406,en-tk-ex-p-12,tk-ex-p-12,Psychic Energy,EX trainer Kit 2 (Plusle),12,12,None,Psychic Energy EX trainer Kit 2 (Plusle) 12/12 pokemon card,,,
407,en-tk-ex-p-2,tk-ex-p-2,Electrike,EX trainer Kit 2 (Plusle),2,12,None,Electrike EX trainer Kit 2 (Plusle) 2/12 pokemon card,,,
408,en-tk-ex-p-3,tk-ex-p-3,Grumpig,EX trainer Kit 2 (Plusle),3,12,None,Grumpig EX trainer Kit 2 (Plusle) 3/12 pokemon card,,,
409,en-tk-ex-p-4,tk-ex-p-4,Meowth,EX trainer Kit 2 (Plusle),4,12,None,Meowth EX trainer Kit 2 (Plusle) 4/12 pokemon card,,,
410,en-tk-ex-p-5,tk-ex-p-5,Metang,EX trainer Kit 2 (Plusle),5,12,None,Metang EX trainer Kit 2 (Plusle) 5/12 pokemon card,,,
411,en-tk-ex-p-6,tk-ex-p-6,Plusle,EX trainer Kit 2 (Plusle),6,12,None,Plusle EX trainer Kit 2 (Plusle) 6/12 pokemon card,,,
412,en-tk-ex-p-7,tk-ex-p-7,Spoink,EX trainer Kit 2 (Plusle),7,12,None,Spoink EX trainer Kit 2 (Plusle) 7/12 pokemon card,,,
413,en-tk-ex-p-8,tk-ex-p-8,Energy Search,EX trainer Kit 2 (Plusle),8,12,None,Energy Search EX trainer Kit 2 (Plusle) 8/12 pokemon card,,,
414,en-tk-ex-p-9,tk-ex-p-9,Potion,EX trainer Kit 2 (Plusle),9,12,None,Potion EX trainer Kit 2 (Plusle) 9/12 pokemon card,,,
415,en-sm6-122,sm6-122,Lucario GX,Forbidden Light,122,131,Ultra Rare,Lucario GX Forbidden Light 122/131 pokemon card,,,
416,en-sm6-126,sm6-126,Xerneas GX,Forbidden Light,126,131,Ultra Rare,Xerneas GX Forbidden Light 126/131 pokemon card,,,
417,en-sm6-134,sm6-134,Naganadel GX,Forbidden Light,134,131,Secret Rare,Naganadel GX Forbidden Light 134/131 pokemon card,,,
418,en-sm6-140,sm6-140,Ultra Necrozma GX,Forbidden Light,140,131,Secret Rare,Ultra Necrozma GX Forbidden Light 140/131 pokemon card,,,
419,en-sm6-82,sm6-82,Dialga GX,Forbidden Light,82,131,Ultra Rare,Dialga GX Forbidden Light 82/131 pokemon card,,,
420,en-sm6-90,sm6-90,Xerneas GX,Forbidden Light,90,131,Ultra Rare,Xerneas GX Forbidden Light 90/131 pokemon card,,,
421,en-sm2-143,sm2-143,Hala,Guardians Rising,143,145,Ultra Rare,Hala Guardians Rising 143/145 pokemon card,,,
422,en-hgssp-HGSS17,hgssp-HGSS17,Minun,HGSS Black Star Promos,HGSS17,25,Promo,Minun HGSS Black Star Promos HGSS17/25 pokemon card,,,
423,en-hgssp-HGSS18,hgssp-HGSS18,Tropical Tidal Wave,HGSS Black Star Promos,HGSS18,25,Promo,Tropical Tidal Wave HGSS Black Star Promos HGSS18/25 pokemon card,,,
424,en-hgssp-HGSS19,hgssp-HGSS19,Raikou,HGSS Black Star Promos,HGSS19,25,Promo,Raikou HGSS Black Star Promos HGSS19/25 pokemon card,,,
425,en-hgssp-HGSS20,hgssp-HGSS20,Entei,HGSS Black Star Promos,HGSS20,25,Promo,Entei HGSS Black Star Promos HGSS20/25 pokemon card,,,
426,en-hgssp-HGSS21,hgssp-HGSS21,Suicune,HGSS Black Star Promos,HGSS21,25,Promo,Suicune HGSS Black Star Promos HGSS21/25 pokemon card,,,
427,en-hgssp-HGSS22,hgssp-HGSS22,Porygon,HGSS Black Star Promos,HGSS22,25,Promo,Porygon HGSS Black Star Promos HGSS22/25 pokemon card,,,
428,en-hgssp-HGSS23,hgssp-HGSS23,Porygon2,HGSS Black Star Promos,HGSS23,25,Promo,Porygon2 HGSS Black Star Promos HGSS23/25 pokemon card,,,
429,en-hgssp-HGSS24,hgssp-HGSS24,Hitmonchan,HGSS Black Star Promos,HGSS24,25,Promo,Hitmonchan HGSS Black Star Promos HGSS24/25 pokemon card,,,
430,en-hgssp-HGSS25,hgssp-HGSS25,Hitmonlee,HGSS Black Star Promos,HGSS25,25,Promo,Hitmonlee HGSS Black Star Promos HGSS25/25 pokemon card,,,
431,en-tk-hs-g-1,tk-hs-g-1,Totodile,HS trainer Kit (Gyarados),1,30,None,Totodile HS trainer Kit (Gyarados) 1/30 pokemon card,,,
432,en-tk-hs-g-10,tk-hs-g-10,Water Energy,HS trainer Kit (Gyarados),10,30,None,Water Energy HS trainer Kit (Gyarados) 10/30 pokemon card,,,
433,en-tk-hs-g-11,tk-hs-g-11,Water Energy,HS trainer Kit (Gyarados),11,30,None,Water Energy HS trainer Kit (Gyarados) 11/30 pokemon card,,,
434,en-tk-hs-g-12,tk-hs-g-12,Magikarp,HS trainer Kit (Gyarados),12,30,None,Magikarp HS trainer Kit (Gyarados) 12/30 pokemon card,,,
435,en-tk-hs-g-13,tk-hs-g-13,Croconaw,HS trainer Kit (Gyarados),13,30,None,Croconaw HS trainer Kit (Gyarados) 13/30 pokemon card,,,
436,en-tk-hs-g-14,tk-hs-g-14,Totodile,HS trainer Kit (Gyarados),14,30,None,Totodile HS trainer Kit (Gyarados) 14/30 pokemon card,,,
437,en-tk-hs-g-15,tk-hs-g-15,Marill,HS trainer Kit (Gyarados),15,30,None,Marill HS trainer Kit (Gyarados) 15/30 pokemon card,,,
438,en-tk-hs-g-16,tk-hs-g-16,Water Energy,HS trainer Kit (Gyarados),16,30,None,Water Energy HS trainer Kit (Gyarados) 16/30 pokemon card,,,
439,en-tk-hs-g-17,tk-hs-g-17,Croconaw,HS trainer Kit (Gyarados),17,30,None,Croconaw HS trainer Kit (Gyarados) 17/30 pokemon card,,,
440,en-tk-hs-g-18,tk-hs-g-18,Bill,HS trainer Kit (Gyarados),18,30,None,Bill HS trainer Kit (Gyarados) 18/30 pokemon card,,,
441,en-tk-hs-g-19,tk-hs-g-19,Magikarp,HS trainer Kit (Gyarados),19,30,None,Magikarp HS trainer Kit (Gyarados) 19/30 pokemon card,,,
442,en-tk-hs-g-2,tk-hs-g-2,Water Energy,HS trainer Kit (Gyarados),2,30,None,Water Energy HS trainer Kit (Gyarados) 2/30 pokemon card,,,
443,en-tk-hs-g-20,tk-hs-g-20,Gyarados,HS trainer Kit (Gyarados),20,30,None,Gyarados HS trainer Kit (Gyarados) 20/30 pokemon card,,,
444,en-tk-hs-g-21,tk-hs-g-21,Energy Switch,HS trainer Kit (Gyarados),21,30,None,Energy Switch HS trainer Kit (Gyarados) 21/30 pokemon card,,,
445,en-tk-hs-g-22,tk-hs-g-22,Pokémon Communication,HS trainer Kit (Gyarados),22,30,None,Pokémon Communication HS trainer Kit (Gyarados) 22/30 pokemon card,,,
446,en-tk-hs-g-23,tk-hs-g-23,Poké Ball,HS trainer Kit (Gyarados),23,30,None,Poké Ball HS trainer Kit (Gyarados) 23/30 pokemon card,,,
447,en-tk-hs-g-24,tk-hs-g-24,Marill,HS trainer Kit (Gyarados),24,30,None,Marill HS trainer Kit (Gyarados) 24/30 pokemon card,,,
448,en-tk-hs-g-25,tk-hs-g-25,Professor Elm's Training Method,HS trainer Kit (Gyarados),25,30,None,Professor Elm's Training Method HS trainer Kit (Gyarados) 25/30 pokemon card,,,
449,en-tk-hs-g-26,tk-hs-g-26,Water Energy,HS trainer Kit (Gyarados),26,30,None,Water Energy HS trainer Kit (Gyarados) 26/30 pokemon card,,,
450,en-tk-hs-g-27,tk-hs-g-27,Pokémon Communication,HS trainer Kit (Gyarados),27,30,None,Pokémon Communication HS trainer Kit (Gyarados) 27/30 pokemon card,,,
451,en-tk-hs-g-28,tk-hs-g-28,Switch,HS trainer Kit (Gyarados),28,30,None,Switch HS trainer Kit (Gyarados) 28/30 pokemon card,,,
452,en-tk-hs-g-29,tk-hs-g-29,Water Energy,HS trainer Kit (Gyarados),29,30,None,Water Energy HS trainer Kit (Gyarados) 29/30 pokemon card,,,
453,en-tk-hs-g-3,tk-hs-g-3,Water Energy,HS trainer Kit (Gyarados),3,30,None,Water Energy HS trainer Kit (Gyarados) 3/30 pokemon card,,,
454,en-tk-hs-g-30,tk-hs-g-30,Gyarados,HS trainer Kit (Gyarados),30,30,None,Gyarados HS trainer Kit (Gyarados) 30/30 pokemon card,,,
455,en-tk-hs-g-4,tk-hs-g-4,Water Energy,HS trainer Kit (Gyarados),4,30,None,Water Energy HS trainer Kit (Gyarados) 4/30 pokemon card,,,
456,en-tk-hs-g-5,tk-hs-g-5,Bill,HS trainer Kit (Gyarados),5,30,None,Bill HS trainer Kit (Gyarados) 5/30 pokemon card,,,
457,en-tk-hs-g-6,tk-hs-g-6,Water Energy,HS trainer Kit (Gyarados),6,30,None,Water Energy HS trainer Kit (Gyarados) 6/30 pokemon card,,,
458,en-tk-hs-g-7,tk-hs-g-7,Water Energy,HS trainer Kit (Gyarados),7,30,None,Water Energy HS trainer Kit (Gyarados) 7/30 pokemon card,,,
459,en-tk-hs-g-8,tk-hs-g-8,Water Energy,HS trainer Kit (Gyarados),8,30,None,Water Energy HS trainer Kit (Gyarados) 8/30 pokemon card,,,
460,en-tk-hs-g-9,tk-hs-g-9,Water Energy,HS trainer Kit (Gyarados),9,30,None,Water Energy HS trainer Kit (Gyarados) 9/30 pokemon card,,,
461,en-tk-hs-r-1,tk-hs-r-1,Moomoo Milk,HS trainer Kit (Raichu),1,30,None,Moomoo Milk HS trainer Kit (Raichu) 1/30 pokemon card,,,
462,en-tk-hs-r-10,tk-hs-r-10,Lightning Energy,HS trainer Kit (Raichu),10,30,None,Lightning Energy HS trainer Kit (Raichu) 10/30 pokemon card,,,
463,en-tk-hs-r-11,tk-hs-r-11,Lightning Energy,HS trainer Kit (Raichu),11,30,None,Lightning Energy HS trainer Kit (Raichu) 11/30 pokemon card,,,
464,en-tk-hs-r-12,tk-hs-r-12,Meowth,HS trainer Kit (Raichu),12,30,None,Meowth HS trainer Kit (Raichu) 12/30 pokemon card,,,
465,en-tk-hs-r-13,tk-hs-r-13,Mareep,HS trainer Kit (Raichu),13,30,None,Mareep HS trainer Kit (Raichu) 13/30 pokemon card,,,
466,en-tk-hs-r-14,tk-hs-r-14,Lightning Energy,HS trainer Kit (Raichu),14,30,None,Lightning Energy HS trainer Kit (Raichu) 14/30 pokemon card,,,
467,en-tk-hs-r-15,tk-hs-r-15,Lightning Energy,HS trainer Kit (Raichu),15,30,None,Lightning Energy HS trainer Kit (Raichu) 15/30 pokemon card,,,
468,en-tk-hs-r-16,tk-hs-r-16,Pikachu,HS trainer Kit (Raichu),16,30,None,Pikachu HS trainer Kit (Raichu) 16/30 pokemon card,,,
469,en-tk-hs-r-17,tk-hs-r-17,Flaaffy,HS trainer Kit (Raichu),17,30,None,Flaaffy HS trainer Kit (Raichu) 17/30 pokemon card,,,
470,en-tk-hs-r-18,tk-hs-r-18,Lightning Energy,HS trainer Kit (Raichu),18,30,None,Lightning Energy HS trainer Kit (Raichu) 18/30 pokemon card,,,
471,en-tk-hs-r-19,tk-hs-r-19,Raichu,HS trainer Kit (Raichu),19,30,None,Raichu HS trainer Kit (Raichu) 19/30 pokemon card,,,
472,en-tk-hs-r-2,tk-hs-r-2,Pikachu,HS trainer Kit (Raichu),2,30,None,Pikachu HS trainer Kit (Raichu) 2/30 pokemon card,,,
473,en-tk-hs-r-20,tk-hs-r-20,Mareep,HS trainer Kit (Raichu),20,30,None,Mareep HS trainer Kit (Raichu) 20/30 pokemon card,,,
474,en-tk-hs-r-21,tk-hs-r-21,Copycat,HS trainer Kit (Raichu),21,30,None,Copycat HS trainer Kit (Raichu) 21/30 pokemon card,,,
475,en-tk-hs-r-22,tk-hs-r-22,Pokémon Collector,HS trainer Kit (Raichu),22,30,None,Pokémon Collector HS trainer Kit (Raichu) 22/30 pokemon card,,,
476,en-tk-hs-r-23,tk-hs-r-23,Lightning Energy,HS trainer Kit (Raichu),23,30,None,Lightning Energy HS trainer Kit (Raichu) 23/30 pokemon card,,,
477,en-tk-hs-r-24,tk-hs-r-24,Switch,HS trainer Kit (Raichu),24,30,None,Switch HS trainer Kit (Raichu) 24/30 pokemon card,,,
478,en-tk-hs-r-25,tk-hs-r-25,Poké Ball,HS trainer Kit (Raichu),25,30,None,Poké Ball HS trainer Kit (Raichu) 25/30 pokemon card,,,
479,en-tk-hs-r-26,tk-hs-r-26,Moomoo Milk,HS trainer Kit (Raichu),26,30,None,Moomoo Milk HS trainer Kit (Raichu) 26/30 pokemon card,,,
480,en-tk-hs-r-27,tk-hs-r-27,Pokémon Collector,HS trainer Kit (Raichu),27,30,None,Pokémon Collector HS trainer Kit (Raichu) 27/30 pokemon card,,,
481,en-tk-hs-r-28,tk-hs-r-28,Lightning Energy,HS trainer Kit (Raichu),28,30,None,Lightning Energy HS trainer Kit (Raichu) 28/30 pokemon card,,,
482,en-tk-hs-r-29,tk-hs-r-29,Energy Switch,HS trainer Kit (Raichu),29,30,None,Energy Switch HS trainer Kit (Raichu) 29/30 pokemon card,,,
483,en-tk-hs-r-3,tk-hs-r-3,Flaaffy,HS trainer Kit (Raichu),3,30,None,Flaaffy HS trainer Kit (Raichu) 3/30 pokemon card,,,
484,en-tk-hs-r-30,tk-hs-r-30,Raichu,HS trainer Kit (Raichu),30,30,None,Raichu HS trainer Kit (Raichu) 30/30 pokemon card,,,
485,en-tk-hs-r-4,tk-hs-r-4,Meowth,HS trainer Kit (Raichu),4,30,None,Meowth HS trainer Kit (Raichu) 4/30 pokemon card,,,
486,en-tk-hs-r-5,tk-hs-r-5,Lightning Energy,HS trainer Kit (Raichu),5,30,None,Lightning Energy HS trainer Kit (Raichu) 5/30 pokemon card,,,
487,en-tk-hs-r-6,tk-hs-r-6,Lightning Energy,HS trainer Kit (Raichu),6,30,None,Lightning Energy HS trainer Kit (Raichu) 6/30 pokemon card,,,
488,en-tk-hs-r-7,tk-hs-r-7,Lightning Energy,HS trainer Kit (Raichu),7,30,None,Lightning Energy HS trainer Kit (Raichu) 7/30 pokemon card,,,
489,en-tk-hs-r-8,tk-hs-r-8,Lightning Energy,HS trainer Kit (Raichu),8,30,None,Lightning Energy HS trainer Kit (Raichu) 8/30 pokemon card,,,
490,en-tk-hs-r-9,tk-hs-r-9,Lightning Energy,HS trainer Kit (Raichu),9,30,None,Lightning Energy HS trainer Kit (Raichu) 9/30 pokemon card,,,
491,en-swsh11tg-TG01,swsh11tg-TG01,Parasect,Lost Origin Trainer Gallery,TG01,30,Rare,Parasect Lost Origin Trainer Gallery TG01/30 pokemon card,,,
492,en-swsh11tg-TG02,swsh11tg-TG02,Roserade,Lost Origin Trainer Gallery,TG02,30,Rare,Roserade Lost Origin Trainer Gallery TG02/30 pokemon card,,,
493,en-swsh11tg-TG03,swsh11tg-TG03,Charizard,Lost Origin Trainer Gallery,TG03,30,Rare,Charizard Lost Origin Trainer Gallery TG03/30 pokemon card,,,
494,en-swsh11tg-TG04,swsh11tg-TG04,Chandelure,Lost Origin Trainer Gallery,TG04,30,Rare,Chandelure Lost Origin Trainer Gallery TG04/30 pokemon card,,,
495,en-swsh11tg-TG05,swsh11tg-TG05,Pikachu,Lost Origin Trainer Gallery,TG05,30,Rare,Pikachu Lost Origin Trainer Gallery TG05/30 pokemon card,,,
496,en-swsh11tg-TG06,swsh11tg-TG06,Gengar,Lost Origin Trainer Gallery,TG06,30,Rare,Gengar Lost Origin Trainer Gallery TG06/30 pokemon card,,,
497,en-swsh11tg-TG07,swsh11tg-TG07,Banette,Lost Origin Trainer Gallery,TG07,30,Rare,Banette Lost Origin Trainer Gallery TG07/30 pokemon card,,,
498,en-swsh11tg-TG08,swsh11tg-TG08,Hisuian Arcanine,Lost Origin Trainer Gallery,TG08,30,Rare,Hisuian Arcanine Lost Origin Trainer Gallery TG08/30 pokemon card,,,
499,en-swsh11tg-TG09,swsh11tg-TG09,Spiritomb,Lost Origin Trainer Gallery,TG09,30,Rare,Spiritomb Lost Origin Trainer Gallery TG09/30 pokemon card,,,
500,en-swsh11tg-TG10,swsh11tg-TG10,Snorlax,Lost Origin Trainer Gallery,TG10,30,Rare,Snorlax Lost Origin Trainer Gallery TG10/30 pokemon card,,,
501,en-swsh11tg-TG11,swsh11tg-TG11,Castform,Lost Origin Trainer Gallery,TG11,30,Rare,Castform Lost Origin Trainer Gallery TG11/30 pokemon card,,,
502,en-swsh11tg-TG12,swsh11tg-TG12,Orbeetle V,Lost Origin Trainer Gallery,TG12,30,Ultra Rare,Orbeetle V Lost Origin Trainer Gallery TG12/30 pokemon card,,,
503,en-swsh11tg-TG13,swsh11tg-TG13,Orbeetle VMAX,Lost Origin Trainer Gallery,TG13,30,Ultra Rare,Orbeetle VMAX Lost Origin Trainer Gallery TG13/30 pokemon card,,,
504,en-swsh11tg-TG14,swsh11tg-TG14,Centiskorch V,Lost Origin Trainer Gallery,TG14,30,Ultra Rare,Centiskorch V Lost Origin Trainer Gallery TG14/30 pokemon card,,,
505,en-swsh11tg-TG15,swsh11tg-TG15,Centiskorch VMAX,Lost Origin Trainer Gallery,TG15,30,Ultra Rare,Centiskorch VMAX Lost Origin Trainer Gallery TG15/30 pokemon card,,,
506,en-swsh11tg-TG16,swsh11tg-TG16,Pikachu V,Lost Origin Trainer Gallery,TG16,30,Ultra Rare,Pikachu V Lost Origin Trainer Gallery TG16/30 pokemon card,,,
507,en-swsh11tg-TG17,swsh11tg-TG17,Pikachu VMAX,Lost Origin Trainer Gallery,TG17,30,Ultra Rare,Pikachu VMAX Lost Origin Trainer Gallery TG17/30 pokemon card,,,
508,en-swsh11tg-TG18,swsh11tg-TG18,Enamorus V,Lost Origin Trainer Gallery,TG18,30,Ultra Rare,Enamorus V Lost Origin Trainer Gallery TG18/30 pokemon card,,,
509,en-swsh11tg-TG19,swsh11tg-TG19,Gallade V,Lost Origin Trainer Gallery,TG19,30,Ultra Rare,Gallade V Lost Origin Trainer Gallery TG19/30 pokemon card,,,
510,en-swsh11tg-TG20,swsh11tg-TG20,Crobat V,Lost Origin Trainer Gallery,TG20,30,Ultra Rare,Crobat V Lost Origin Trainer Gallery TG20/30 pokemon card,,,
511,en-swsh11tg-TG21,swsh11tg-TG21,Eternatus V,Lost Origin Trainer Gallery,TG21,30,Ultra Rare,Eternatus V Lost Origin Trainer Gallery TG21/30 pokemon card,,,
512,en-swsh11tg-TG22,swsh11tg-TG22,Eternatus VMAX,Lost Origin Trainer Gallery,TG22,30,Ultra Rare,Eternatus VMAX Lost Origin Trainer Gallery TG22/30 pokemon card,,,
513,en-swsh11tg-TG23,swsh11tg-TG23,Adventurer's Discovery,Lost Origin Trainer Gallery,TG23,30,Ultra Rare,Adventurer's Discovery Lost Origin Trainer Gallery TG23/30 pokemon card,,,
514,en-swsh11tg-TG24,swsh11tg-TG24,Boss's Orders,Lost Origin Trainer Gallery,TG24,30,Ultra Rare,Boss's Orders Lost Origin Trainer Gallery TG24/30 pokemon card,,,
515,en-swsh11tg-TG25,swsh11tg-TG25,Cook,Lost Origin Trainer Gallery,TG25,30,Ultra Rare,Cook Lost Origin Trainer Gallery TG25/30 pokemon card,,,
516,en-swsh11tg-TG26,swsh11tg-TG26,Kabu,Lost Origin Trainer Gallery,TG26,30,Ultra Rare,Kabu Lost Origin Trainer Gallery TG26/30 pokemon card,,,
517,en-swsh11tg-TG27,swsh11tg-TG27,Nessa,Lost Origin Trainer Gallery,TG27,30,Ultra Rare,Nessa Lost Origin Trainer Gallery TG27/30 pokemon card,,,
518,en-swsh11tg-TG28,swsh11tg-TG28,Opal,Lost Origin Trainer Gallery,TG28,30,Ultra Rare,Opal Lost Origin Trainer Gallery TG28/30 pokemon card,,,
519,en-swsh11tg-TG29,swsh11tg-TG29,Pikachu VMAX,Lost Origin Trainer Gallery,TG29,30,Secret Rare,Pikachu VMAX Lost Origin Trainer Gallery TG29/30 pokemon card,,,
520,en-swsh11tg-TG30,swsh11tg-TG30,Mew VMAX,Lost Origin Trainer Gallery,TG30,30,Secret Rare,Mew VMAX Lost Origin Trainer Gallery TG30/30 pokemon card,,,
521,en-mep-001,mep-001,Meganium,MEP Black Star Promos,001,0,Promo,Meganium MEP Black Star Promos 001/0 pokemon card,,,
522,en-mep-002,mep-002,Inteleon,MEP Black Star Promos,002,0,Promo,Inteleon MEP Black Star Promos 002/0 pokemon card,,,
