#,dataset_id,tcgdex_id,card_name,set_name,card_number,set_total,rarity,search_query,image_url,source_page,notes
935,en-tk-sm-l-23,tk-sm-l-23,Hau,SM trainer Kit (Lycanroc),23,30,Uncommon,Hau SM trainer Kit (Lycanroc) 23/30 pokemon card,,,
936,en-tk-sm-l-25,tk-sm-l-25,Great Ball,SM trainer Kit (Lycanroc),25,30,Uncommon,Great Ball SM trainer Kit (Lycanroc) 25/30 pokemon card,,,
937,en-tk-sm-l-27,tk-sm-l-27,Big Malasada,SM trainer Kit (Lycanroc),27,30,Uncommon,Big Malasada SM trainer Kit (Lycanroc) 27/30 pokemon card,,,
938,en-tk-sm-l-29,tk-sm-l-29,Rockruff,SM trainer Kit (Lycanroc),29,30,Common,Rockruff SM trainer Kit (Lycanroc) 29/30 pokemon card,,,
939,en-tk-sm-l-30,tk-sm-l-30,Lycanroc,SM trainer Kit (Lycanroc),30,30,None,Lycanroc SM trainer Kit (Lycanroc) 30/30 pokemon card,,,
940,en-tk-sm-l-4,tk-sm-l-4,Trumbeak,SM trainer Kit (Lycanroc),4,30,Uncommon,Trumbeak SM trainer Kit (Lycanroc) 4/30 pokemon card,,,
941,en-tk-sm-l-5,tk-sm-l-5,Fighting Energy,SM trainer Kit (Lycanroc),5,30,Common,Fighting Energy SM trainer Kit (Lycanroc) 5/30 pokemon card,,,
942,en-svp-085,svp-085,Pikachu with Grey Felt Hat,SVP Black Star Promos,085,225,Promo,Pikachu with Grey Felt Hat SVP Black Star Promos 085/225 pokemon card,,,
943,en-svp-102,svp-102,Oddish,SVP Black Star Promos,102,225,Promo,Oddish SVP Black Star Promos 102/225 pokemon card,,,
944,en-svp-175,svp-175,Espeon ex,SVP Black Star Promos,175,225,Promo,Espeon ex SVP Black Star Promos 175/225 pokemon card,,,
945,en-svp-176,svp-176,Umbreon ex,SVP Black Star Promos,176,225,Promo,Umbreon ex SVP Black Star Promos 176/225 pokemon card,,,
946,en-svp-190,svp-190,Pikachu,SVP Black Star Promos,190,225,Promo,Pikachu SVP Black Star Promos 190/225 pokemon card,,,
947,en-svp-191,svp-191,Sprigatito,SVP Black Star Promos,191,225,Promo,Sprigatito SVP Black Star Promos 191/225 pokemon card,,,
948,en-svp-192,svp-192,Fuecoco,SVP Black Star Promos,192,225,Promo,Fuecoco SVP Black Star Promos 192/225 pokemon card,,,
949,en-svp-196,svp-196,Charizard ex,SVP Black Star Promos,196,225,Promo,Charizard ex SVP Black Star Promos 196/225 pokemon card,,,
950,en-svp-199,svp-199,Zarude,SVP Black Star Promos,199,225,Promo,Zarude SVP Black Star Promos 199/225 pokemon card,,,
951,en-svp-200,svp-200,Eevee,SVP Black Star Promos,200,225,Promo,Eevee SVP Black Star Promos 200/225 pokemon card,,,
952,en-svp-201,svp-201,Zebstrika,SVP Black Star Promos,201,225,Promo,Zebstrika SVP Black Star Promos 201/225 pokemon card,,,
953,en-svp-202,svp-202,Kangaskhan,SVP Black Star Promos,202,225,Promo,Kangaskhan SVP Black Star Promos 202/225 pokemon card,,,
954,en-svp-203,svp-203,Team Rocket's Wobbuffet,SVP Black Star Promos,203,225,Promo,Team Rocket's Wobbuffet SVP Black Star Promos 203/225 pokemon card,,,
955,en-svp-204,svp-204,Cynthia's Garchomp ex,SVP Black Star Promos,204,225,Promo,Cynthia's Garchomp ex SVP Black Star Promos 204/225 pokemon card,,,
956,en-svp-205,svp-205,Team Rocket's Mewtwo ex,SVP Black Star Promos,205,225,Promo,Team Rocket's Mewtwo ex SVP Black Star Promos 205/225 pokemon card,,,
957,en-svp-208,svp-208,Victini,SVP Black Star Promos,208,225,Promo,Victini SVP Black Star Promos 208/225 pokemon card,,,
958,en-svp-209,svp-209,Thundurus,SVP Black Star Promos,209,225,Promo,Thundurus SVP Black Star Promos 209/225 pokemon card,,,
959,en-svp-210,svp-210,Tornadus,SVP Black Star Promos,210,225,Promo,Tornadus SVP Black Star Promos 210/225 pokemon card,,,
960,en-svp-211,svp-211,Gothitelle,SVP Black Star Promos,211,225,Promo,Gothitelle SVP Black Star Promos 211/225 pokemon card,,,
961,en-svp-212,svp-212,Reuniclus,SVP Black Star Promos,212,225,Promo,Reuniclus SVP Black Star Promos 212/225 pokemon card,,,
962,en-svp-213,svp-213,Feraligatr,SVP Black Star Promos,213,225,Promo,Feraligatr SVP Black Star Promos 213/225 pokemon card,,,
963,en-svp-214,svp-214,Pikachu,SVP Black Star Promos,214,225,Promo,Pikachu SVP Black Star Promos 214/225 pokemon card,,,
964,en-svp-215,svp-215,Toxtricity ex,SVP Black Star Promos,215,225,Promo,Toxtricity ex SVP Black Star Promos 215/225 pokemon card,,,
965,en-svp-216,svp-216,Team Rocket's Mewtwo ex,SVP Black Star Promos,216,225,Promo,Team Rocket's Mewtwo ex SVP Black Star Promos 216/225 pokemon card,,,
966,en-svp-217,svp-217,Team Rocket's Nidoking ex,SVP Black Star Promos,217,225,Promo,Team Rocket's Nidoking ex SVP Black Star Promos 217/225 pokemon card,,,
967,en-svp-218,svp-218,Team Rocket's Persian ex,SVP Black Star Promos,218,225,Promo,Team Rocket's Persian ex SVP Black Star Promos 218/225 pokemon card,,,
968,en-svp-219,svp-219,Black Belt's Training,SVP Black Star Promos,219,225,Promo,Black Belt's Training SVP Black Star Promos 219/225 pokemon card,,,
969,en-svp-220,svp-220,Black Belt's Training,SVP Black Star Promos,220,225,Promo,Black Belt's Training SVP Black Star Promos 220/225 pokemon card,,,
970,en-svp-221,svp-221,Professor's Research,SVP Black Star Promos,221,225,Promo,Professor's Research SVP Black Star Promos 221/225 pokemon card,,,
971,en-svp-222,svp-222,Professor's Research,SVP Black Star Promos,222,225,Promo,Professor's Research SVP Black Star Promos 222/225 pokemon card,,,
972,en-svp-223,svp-223,Professor's Research,SVP Black Star Promos,223,225,Promo,Professor's Research SVP Black Star Promos 223/225 pokemon card,,,
973,en-svp-224,svp-224,Paradise Resort,SVP Black Star Promos,224,225,Promo,Paradise Resort SVP Black Star Promos 224/225 pokemon card,,,
974,en-svp-225,svp-225,Pikachu,SVP Black Star Promos,225,225,Promo,Pikachu SVP Black Star Promos 225/225 pokemon card,,,
975,en-svp-500,svp-500,Terapagos & Friends,SVP Black Star Promos,500,225,Promo,Terapagos & Friends SVP Black Star Promos 500/225 pokemon card,,,
976,en-swshp-SWSH074,swshp-SWSH074,Special Delivery Pikachu,SWSH Black Star Promos,SWSH074,307,Promo,Special Delivery Pikachu SWSH Black Star Promos SWSH074/307 pokemon card,,,
977,en-swshp-SWSH075,swshp-SWSH075,Special Delivery Charizard,SWSH Black Star Promos,SWSH075,307,Promo,Special Delivery Charizard SWSH Black Star Promos SWSH075/307 pokemon card,,,
978,en-swshp-SWSH177,swshp-SWSH177,Special Delivery Bidoof,SWSH Black Star Promos,SWSH177,307,Promo,Special Delivery Bidoof SWSH Black Star Promos SWSH177/307 pokemon card,,,
979,en-swshp-SWSH251,swshp-SWSH251,Boss's Orders,SWSH Black Star Promos,SWSH251,307,Promo,Boss's Orders SWSH Black Star Promos SWSH251/307 pokemon card,,,
980,en-swshp-SWSH282,swshp-SWSH282,Galarian Articuno,SWSH Black Star Promos,SWSH282,307,Promo,Galarian Articuno SWSH Black Star Promos SWSH282/307 pokemon card,,,
981,en-swshp-SWSH283,swshp-SWSH283,Galarian Zapdos,SWSH Black Star Promos,SWSH283,307,Promo,Galarian Zapdos SWSH Black Star Promos SWSH283/307 pokemon card,,,
982,en-swshp-SWSH284,swshp-SWSH284,Galarian Moltres,SWSH Black Star Promos,SWSH284,307,Promo,Galarian Moltres SWSH Black Star Promos SWSH284/307 pokemon card,,,
983,en-swshp-SWSH287,swshp-SWSH287,Morpeko V-UNION,SWSH Black Star Promos,SWSH287,307,Promo,Morpeko V-UNION SWSH Black Star Promos SWSH287/307 pokemon card,,,
984,en-swshp-SWSH288,swshp-SWSH288,Morpeko V-UNION,SWSH Black Star Promos,SWSH288,307,Promo,Morpeko V-UNION SWSH Black Star Promos SWSH288/307 pokemon card,,,
985,en-swshp-SWSH289,swshp-SWSH289,Morpeko V-UNION,SWSH Black Star Promos,SWSH289,307,Promo,Morpeko V-UNION SWSH Black Star Promos SWSH289/307 pokemon card,,,
986,en-swshp-SWSH290,swshp-SWSH290,Morpeko V-UNION,SWSH Black Star Promos,SWSH290,307,Promo,Morpeko V-UNION SWSH Black Star Promos SWSH290/307 pokemon card,,,
987,en-swshp-SWSH292,swshp-SWSH292,Zacian V,SWSH Black Star Promos,SWSH292,307,Promo,Zacian V SWSH Black Star Promos SWSH292/307 pokemon card,,,
988,en-swshp-SWSH293,swshp-SWSH293,Zamazenta V,SWSH Black Star Promos,SWSH293,307,Promo,Zamazenta V SWSH Black Star Promos SWSH293/307 pokemon card,,,
989,en-swshp-SWSH299,swshp-SWSH299,Jirachi V,SWSH Black Star Promos,SWSH299,307,Promo,Jirachi V SWSH Black Star Promos SWSH299/307 pokemon card,,,
990,en-swshp-SWSH300,swshp-SWSH300,Unown V,SWSH Black Star Promos,SWSH300,307,Promo,Unown V SWSH Black Star Promos SWSH300/307 pokemon card,,,
991,en-swshp-SWSH301,swshp-SWSH301,Lugia V,SWSH Black Star Promos,SWSH301,307,Promo,Lugia V SWSH Black Star Promos SWSH301/307 pokemon card,,,
992,en-swshp-SWSH302,swshp-SWSH302,Klara,SWSH Black Star Promos,SWSH302,307,Promo,Klara SWSH Black Star Promos SWSH302/307 pokemon card,,,
993,en-swshp-SWSH303,swshp-SWSH303,Bulbasaur,SWSH Black Star Promos,SWSH303,307,Promo,Bulbasaur SWSH Black Star Promos SWSH303/307 pokemon card,,,
994,en-swshp-SWSH304,swshp-SWSH304,Arcanine,SWSH Black Star Promos,SWSH304,307,Promo,Arcanine SWSH Black Star Promos SWSH304/307 pokemon card,,,
995,en-swshp-SWSH305,swshp-SWSH305,Greninja,SWSH Black Star Promos,SWSH305,307,Promo,Greninja SWSH Black Star Promos SWSH305/307 pokemon card,,,
996,en-swshp-SWSH306,swshp-SWSH306,Arceus V,SWSH Black Star Promos,SWSH306,307,Promo,Arceus V SWSH Black Star Promos SWSH306/307 pokemon card,,,
997,en-swshp-SWSH307,swshp-SWSH307,Arceus VSTAR,SWSH Black Star Promos,SWSH307,307,Promo,Arceus VSTAR SWSH Black Star Promos SWSH307/307 pokemon card,,,
998,en-sve-001,sve-001,Grass Energy,Scarlet & Violet Energy,001,24,Common,Grass Energy Scarlet & Violet Energy 001/24 pokemon card,,,
999,en-sve-002,sve-002,Fire Energy,Scarlet & Violet Energy,002,24,Common,Fire Energy Scarlet & Violet Energy 002/24 pokemon card,,,
1000,en-sve-003,sve-003,Water Energy,Scarlet & Violet Energy,003,24,Common,Water Energy Scarlet & Violet Energy 003/24 pokemon card,,,
