#,dataset_id,tcgdex_id,card_name,set_name,card_number,set_total,rarity,search_query,image_url,source_page,notes
422,en-hgssp-HGSS17,hgssp-HGSS17,Minun,HGSS Black Star Promos,HGSS17,25,Promo,Minun HGSS Black Star Promos HGSS17/25 pokemon card,,,
423,en-hgssp-HGSS18,hgssp-HGSS18,Tropical Tidal Wave,HGSS Black Star Promos,HGSS18,25,Promo,Tropical Tidal Wave HGSS Black Star Promos HGSS18/25 pokemon card,,,
424,en-hgssp-HGSS19,hgssp-HGSS19,Raikou,HGSS Black Star Promos,HGSS19,25,Promo,Raikou HGSS Black Star Promos HGSS19/25 pokemon card,,,
425,en-hgssp-HGSS20,hgssp-HGSS20,Entei,HGSS Black Star Promos,HGSS20,25,Promo,Entei HGSS Black Star Promos HGSS20/25 pokemon card,,,
426,en-hgssp-HGSS21,hgssp-HGSS21,Suicune,HGSS Black Star Promos,HGSS21,25,Promo,Suicune HGSS Black Star Promos HGSS21/25 pokemon card,,,
427,en-hgssp-HGSS22,hgssp-HGSS22,Porygon,HGSS Black Star Promos,HGSS22,25,Promo,Porygon HGSS Black Star Promos HGSS22/25 pokemon card,,,
428,en-hgssp-HGSS23,hgssp-HGSS23,Porygon2,HGSS Black Star Promos,HGSS23,25,Promo,Porygon2 HGSS Black Star Promos HGSS23/25 pokemon card,,,
429,en-hgssp-HGSS24,hgssp-HGSS24,Hitmonchan,HGSS Black Star Promos,HGSS24,25,Promo,Hitmonchan HGSS Black Star Promos HGSS24/25 pokemon card,,,
430,en-hgssp-HGSS25,hgssp-HGSS25,Hitmonlee,HGSS Black Star Promos,HGSS25,25,Promo,Hitmonlee HGSS Black Star Promos HGSS25/25 pokemon card,,,
431,en-tk-hs-g-1,tk-hs-g-1,Totodile,HS trainer Kit (Gyarados),1,30,None,Totodile HS trainer Kit (Gyarados) 1/30 pokemon card,,,
432,en-tk-hs-g-10,tk-hs-g-10,Water Energy,HS trainer Kit (Gyarados),10,30,None,Water Energy HS trainer Kit (Gyarados) 10/30 pokemon card,,,
433,en-tk-hs-g-11,tk-hs-g-11,Water Energy,HS trainer Kit (Gyarados),11,30,None,Water Energy HS trainer Kit (Gyarados) 11/30 pokemon card,,,
434,en-tk-hs-g-12,tk-hs-g-12,Magikarp,HS trainer Kit (Gyarados),12,30,None,Magikarp HS trainer Kit (Gyarados) 12/30 pokemon card,,,
435,en-tk-hs-g-13,tk-hs-g-13,Croconaw,HS trainer Kit (Gyarados),13,30,None,Croconaw HS trainer Kit (Gyarados) 13/30 pokemon card,,,
436,en-tk-hs-g-14,tk-hs-g-14,Totodile,HS trainer Kit (Gyarados),14,30,None,Totodile HS trainer Kit (Gyarados) 14/30 pokemon card,,,
437,en-tk-hs-g-15,tk-hs-g-15,Marill,HS trainer Kit (Gyarados),15,30,None,Marill HS trainer Kit (Gyarados) 15/30 pokemon card,,,
438,en-tk-hs-g-16,tk-hs-g-16,Water Energy,HS trainer Kit (Gyarados),16,30,None,Water Energy HS trainer Kit (Gyarados) 16/30 pokemon card,,,
439,en-tk-hs-g-17,tk-hs-g-17,Croconaw,HS trainer Kit (Gyarados),17,30,None,Croconaw HS trainer Kit (Gyarados) 17/30 pokemon card,,,
440,en-tk-hs-g-18,tk-hs-g-18,Bill,HS trainer Kit (Gyarados),18,30,None,Bill HS trainer Kit (Gyarados) 18/30 pokemon card,,,
441,en-tk-hs-g-19,tk-hs-g-19,Magikarp,HS trainer Kit (Gyarados),19,30,None,Magikarp HS trainer Kit (Gyarados) 19/30 pokemon card,,,
442,en-tk-hs-g-2,tk-hs-g-2,Water Energy,HS trainer Kit (Gyarados),2,30,None,Water Energy HS trainer Kit (Gyarados) 2/30 pokemon card,,,
443,en-tk-hs-g-20,tk-hs-g-20,Gyarados,HS trainer Kit (Gyarados),20,30,None,Gyarados HS trainer Kit (Gyarados) 20/30 pokemon card,,,
444,en-tk-hs-g-21,tk-hs-g-21,Energy Switch,HS trainer Kit (Gyarados),21,30,None,Energy Switch HS trainer Kit (Gyarados) 21/30 pokemon card,,,
445,en-tk-hs-g-22,tk-hs-g-22,Pokémon Communication,HS trainer Kit (Gyarados),22,30,None,Pokémon Communication HS trainer Kit (Gyarados) 22/30 pokemon card,,,
446,en-tk-hs-g-23,tk-hs-g-23,Poké Ball,HS trainer Kit (Gyarados),23,30,None,Poké Ball HS trainer Kit (Gyarados) 23/30 pokemon card,,,
447,en-tk-hs-g-24,tk-hs-g-24,Marill,HS trainer Kit (Gyarados),24,30,None,Marill HS trainer Kit (Gyarados) 24/30 pokemon card,,,
448,en-tk-hs-g-25,tk-hs-g-25,Professor Elm's Training Method,HS trainer Kit (Gyarados),25,30,None,Professor Elm's Training Method HS trainer Kit (Gyarados) 25/30 pokemon card,,,
449,en-tk-hs-g-26,tk-hs-g-26,Water Energy,HS trainer Kit (Gyarados),26,30,None,Water Energy HS trainer Kit (Gyarados) 26/30 pokemon card,,,
450,en-tk-hs-g-27,tk-hs-g-27,Pokémon Communication,HS trainer Kit (Gyarados),27,30,None,Pokémon Communication HS trainer Kit (Gyarados) 27/30 pokemon card,,,
451,en-tk-hs-g-28,tk-hs-g-28,Switch,HS trainer Kit (Gyarados),28,30,None,Switch HS trainer Kit (Gyarados) 28/30 pokemon card,,,
452,en-tk-hs-g-29,tk-hs-g-29,Water Energy,HS trainer Kit (Gyarados),29,30,None,Water Energy HS trainer Kit (Gyarados) 29/30 pokemon card,,,
453,en-tk-hs-g-3,tk-hs-g-3,Water Energy,HS trainer Kit (Gyarados),3,30,None,Water Energy HS trainer Kit (Gyarados) 3/30 pokemon card,,,
454,en-tk-hs-g-30,tk-hs-g-30,Gyarados,HS trainer Kit (Gyarados),30,30,None,Gyarados HS trainer Kit (Gyarados) 30/30 pokemon card,,,
455,en-tk-hs-g-4,tk-hs-g-4,Water Energy,HS trainer Kit (Gyarados),4,30,None,Water Energy HS trainer Kit (Gyarados) 4/30 pokemon card,,,
456,en-tk-hs-g-5,tk-hs-g-5,Bill,HS trainer Kit (Gyarados),5,30,None,Bill HS trainer Kit (Gyarados) 5/30 pokemon card,,,
457,en-tk-hs-g-6,tk-hs-g-6,Water Energy,HS trainer Kit (Gyarados),6,30,None,Water Energy HS trainer Kit (Gyarados) 6/30 pokemon card,,,
458,en-tk-hs-g-7,tk-hs-g-7,Water Energy,HS trainer Kit (Gyarados),7,30,None,Water Energy HS trainer Kit (Gyarados) 7/30 pokemon card,,,
459,en-tk-hs-g-8,tk-hs-g-8,Water Energy,HS trainer Kit (Gyarados),8,30,None,Water Energy HS trainer Kit (Gyarados) 8/30 pokemon card,,,
460,en-tk-hs-g-9,tk-hs-g-9,Water Energy,HS trainer Kit (Gyarados),9,30,None,Water Energy HS trainer Kit (Gyarados) 9/30 pokemon card,,,
461,en-tk-hs-r-1,tk-hs-r-1,Moomoo Milk,HS trainer Kit (Raichu),1,30,None,Moomoo Milk HS trainer Kit (Raichu) 1/30 pokemon card,,,
462,en-tk-hs-r-10,tk-hs-r-10,Lightning Energy,HS trainer Kit (Raichu),10,30,None,Lightning Energy HS trainer Kit (Raichu) 10/30 pokemon card,,,
463,en-tk-hs-r-11,tk-hs-r-11,Lightning Energy,HS trainer Kit (Raichu),11,30,None,Lightning Energy HS trainer Kit (Raichu) 11/30 pokemon card,,,
464,en-tk-hs-r-12,tk-hs-r-12,Meowth,HS trainer Kit (Raichu),12,30,None,Meowth HS trainer Kit (Raichu) 12/30 pokemon card,,,
465,en-tk-hs-r-13,tk-hs-r-13,Mareep,HS trainer Kit (Raichu),13,30,None,Mareep HS trainer Kit (Raichu) 13/30 pokemon card,,,
466,en-tk-hs-r-14,tk-hs-r-14,Lightning Energy,HS trainer Kit (Raichu),14,30,None,Lightning Energy HS trainer Kit (Raichu) 14/30 pokemon card,,,
467,en-tk-hs-r-15,tk-hs-r-15,Lightning Energy,HS trainer Kit (Raichu),15,30,None,Lightning Energy HS trainer Kit (Raichu) 15/30 pokemon card,,,
468,en-tk-hs-r-16,tk-hs-r-16,Pikachu,HS trainer Kit (Raichu),16,30,None,Pikachu HS trainer Kit (Raichu) 16/30 pokemon card,,,
469,en-tk-hs-r-17,tk-hs-r-17,Flaaffy,HS trainer Kit (Raichu),17,30,None,Flaaffy HS trainer Kit (Raichu) 17/30 pokemon card,,,
470,en-tk-hs-r-18,tk-hs-r-18,Lightning Energy,HS trainer Kit (Raichu),18,30,None,Lightning Energy HS trainer Kit (Raichu) 18/30 pokemon card,,,
471,en-tk-hs-r-19,tk-hs-r-19,Raichu,HS trainer Kit (Raichu),19,30,None,Raichu HS trainer Kit (Raichu) 19/30 pokemon card,,,
472,en-tk-hs-r-2,tk-hs-r-2,Pikachu,HS trainer Kit (Raichu),2,30,None,Pikachu HS trainer Kit (Raichu) 2/30 pokemon card,,,
473,en-tk-hs-r-20,tk-hs-r-20,Mareep,HS trainer Kit (Raichu),20,30,None,Mareep HS trainer Kit (Raichu) 20/30 pokemon card,,,
474,en-tk-hs-r-21,tk-hs-r-21,Copycat,HS trainer Kit (Raichu),21,30,None,Copycat HS trainer Kit (Raichu) 21/30 pokemon card,,,
475,en-tk-hs-r-22,tk-hs-r-22,Pokémon Collector,HS trainer Kit (Raichu),22,30,None,Pokémon Collector HS trainer Kit (Raichu) 22/30 pokemon card,,,
476,en-tk-hs-r-23,tk-hs-r-23,Lightning Energy,HS trainer Kit (Raichu),23,30,None,Lightning Energy HS trainer Kit (Raichu) 23/30 pokemon card,,,
477,en-tk-hs-r-24,tk-hs-r-24,Switch,HS trainer Kit (Raichu),24,30,None,Switch HS trainer Kit (Raichu) 24/30 pokemon card,,,
478,en-tk-hs-r-25,tk-hs-r-25,Poké Ball,HS trainer Kit (Raichu),25,30,None,Poké Ball HS trainer Kit (Raichu) 25/30 pokemon card,,,
479,en-tk-hs-r-26,tk-hs-r-26,Moomoo Milk,HS trainer Kit (Raichu),26,30,None,Moomoo Milk HS trainer Kit (Raichu) 26/30 pokemon card,,,
480,en-tk-hs-r-27,tk-hs-r-27,Pokémon Collector,HS trainer Kit (Raichu),27,30,None,Pokémon Collector HS trainer Kit (Raichu) 27/30 pokemon card,,,
481,en-tk-hs-r-28,tk-hs-r-28,Lightning Energy,HS trainer Kit (Raichu),28,30,None,Lightning Energy HS trainer Kit (Raichu) 28/30 pokemon card,,,
482,en-tk-hs-r-29,tk-hs-r-29,Energy Switch,HS trainer Kit (Raichu),29,30,None,Energy Switch HS trainer Kit (Raichu) 29/30 pokemon card,,,
483,en-tk-hs-r-3,tk-hs-r-3,Flaaffy,HS trainer Kit (Raichu),3,30,None,Flaaffy HS trainer Kit (Raichu) 3/30 pokemon card,,,
484,en-tk-hs-r-30,tk-hs-r-30,Raichu,HS trainer Kit (Raichu),30,30,None,Raichu HS trainer Kit (Raichu) 30/30 pokemon card,,,
485,en-tk-hs-r-4,tk-hs-r-4,Meowth,HS trainer Kit (Raichu),4,30,None,Meowth HS trainer Kit (Raichu) 4/30 pokemon card,,,
486,en-tk-hs-r-5,tk-hs-r-5,Lightning Energy,HS trainer Kit (Raichu),5,30,None,Lightning Energy HS trainer Kit (Raichu) 5/30 pokemon card,,,
487,en-tk-hs-r-6,tk-hs-r-6,Lightning Energy,HS trainer Kit (Raichu),6,30,None,Lightning Energy HS trainer Kit (Raichu) 6/30 pokemon card,,,
488,en-tk-hs-r-7,tk-hs-r-7,Lightning Energy,HS trainer Kit (Raichu),7,30,None,Lightning Energy HS trainer Kit (Raichu) 7/30 pokemon card,,,
489,en-tk-hs-r-8,tk-hs-r-8,Lightning Energy,HS trainer Kit (Raichu),8,30,None,Lightning Energy HS trainer Kit (Raichu) 8/30 pokemon card,,,
490,en-tk-hs-r-9,tk-hs-r-9,Lightning Energy,HS trainer Kit (Raichu),9,30,None,Lightning Energy HS trainer Kit (Raichu) 9/30 pokemon card,,,
491,en-swsh11tg-TG01,swsh11tg-TG01,Parasect,Lost Origin Trainer Gallery,TG01,30,Rare,Parasect Lost Origin Trainer Gallery TG01/30 pokemon card,,,
492,en-swsh11tg-TG02,swsh11tg-TG02,Roserade,Lost Origin Trainer Gallery,TG02,30,Rare,Roserade Lost Origin Trainer Gallery TG02/30 pokemon card,,,
493,en-swsh11tg-TG03,swsh11tg-TG03,Charizard,Lost Origin Trainer Gallery,TG03,30,Rare,Charizard Lost Origin Trainer Gallery TG03/30 pokemon card,,,
494,en-swsh11tg-TG04,swsh11tg-TG04,Chandelure,Lost Origin Trainer Gallery,TG04,30,Rare,Chandelure Lost Origin Trainer Gallery TG04/30 pokemon card,,,
495,en-swsh11tg-TG05,swsh11tg-TG05,Pikachu,Lost Origin Trainer Gallery,TG05,30,Rare,Pikachu Lost Origin Trainer Gallery TG05/30 pokemon card,,,
496,en-swsh11tg-TG06,swsh11tg-TG06,Gengar,Lost Origin Trainer Gallery,TG06,30,Rare,Gengar Lost Origin Trainer Gallery TG06/30 pokemon card,,,
497,en-swsh11tg-TG07,swsh11tg-TG07,Banette,Lost Origin Trainer Gallery,TG07,30,Rare,Banette Lost Origin Trainer Gallery TG07/30 pokemon card,,,
498,en-swsh11tg-TG08,swsh11tg-TG08,Hisuian Arcanine,Lost Origin Trainer Gallery,TG08,30,Rare,Hisuian Arcanine Lost Origin Trainer Gallery TG08/30 pokemon card,,,
499,en-swsh11tg-TG09,swsh11tg-TG09,Spiritomb,Lost Origin Trainer Gallery,TG09,30,Rare,Spiritomb Lost Origin Trainer Gallery TG09/30 pokemon card,,,
500,en-swsh11tg-TG10,swsh11tg-TG10,Snorlax,Lost Origin Trainer Gallery,TG10,30,Rare,Snorlax Lost Origin Trainer Gallery TG10/30 pokemon card,,,
